comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
21010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,1,0,"Deshpande to de Kock, no run",False,False,False,379143,Quinton de Kock,1,4,822553,Tushar Deshpande,0.1,0,0,0,422108,KL Rahul,1,3,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,"full on off, and he drives well, but it is hit straight towards the mid off fielder",<p>Deshpande from the other end.</p>,
21020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,2,0,"Deshpande to de Kock, no run",False,False,False,379143,Quinton de Kock,1,5,822553,Tushar Deshpande,0.2,0,0,0,422108,KL Rahul,1,3,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,full on off. And the drive is slapped with a bit more power. Mid off moves to his right to stop that,,
21030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,3,4,"Deshpande to de Kock, FOUR",True,False,False,379143,Quinton de Kock,5,6,822553,Tushar Deshpande,0.3,0,4,0,422108,KL Rahul,1,3,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,"<B>de Kock loves that shot.</b> Stays put on the back foot for this short of a length ball on leg stump, and polishes a pull in front of square over the infield",,
21040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,4,1,"Deshpande to de Kock, 1 run",False,False,False,379143,Quinton de Kock,6,7,822553,Tushar Deshpande,0.4,0,5,0,422108,KL Rahul,1,3,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,"fullish on middle, and de Kock opts to play a cut, even though there is very little width. Slapped behind point for one","<p>HMody: ""Can you imagine what's Mukesh' heart rate was throughout that over? Imagine his family's feeling. What a moment for the local? Embedded beauty of IPL. ""</p>",
21050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,5,4,"Deshpande to Rahul, 4 leg byes",False,False,False,422108,KL Rahul,1,4,822553,Tushar Deshpande,0.5,0,5,0,379143,Quinton de Kock,6,7,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,"misses the line by a little bit, and Rahul sends it past the keeper for four. Length on leg, and he whips it off his waist to fine leg with a tiny swivel","<p><b>If you're in the USA, you can watch the action live on ESPN+ <a href=""https://www.espn.com/watch/player/_/id/1bca377a-e433-4325-b44a-f27f15c86e70/country/us/redirected/true#bucketId=23396"">in English</a> and <a href=""https://www.espn.com/watch/player/_/id/b9b3b9d7-40c2-4c5f-abe7-9526cc15b605/country/us/redirected/true#bucketId=23396"">in Hindi</a>.</b></p>",
21060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,2,6,0,"Deshpande to Rahul, no run",False,False,False,422108,KL Rahul,1,5,822553,Tushar Deshpande,1.0,0,5,0,379143,Quinton de Kock,6,7,1125688.0,Mukesh Choudhary,1.0,0.0,2.0,0.0,,,,,,,False,"<B>top ball</b>. This is length outside off but the ball takes off, surprising Rahul with the extra bounce as he tried to play a back-foot punch. Whizzes past the edge to MSD",,
22010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,1,1,"Mukesh Choudhary to de Kock, 1 run",False,False,False,379143,Quinton de Kock,7,8,1125688,Mukesh Choudhary,1.1,0,3,0,422108,KL Rahul,1,5,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,worked off his waist through to midwicket for one off the back foot,,
22020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,2,0,"Mukesh Choudhary to Rahul, no run",False,False,False,422108,KL Rahul,1,6,1125688,Mukesh Choudhary,1.2,0,3,0,379143,Quinton de Kock,7,8,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,good length on middle. Stands tall and offers the full face of the back in his back-foot punch. Ball rolls back towards Mukesh,,
22030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,3,6,"Mukesh Choudhary to Rahul, SIX",True,False,False,422108,KL Rahul,7,7,1125688,Mukesh Choudhary,1.3,0,9,0,379143,Quinton de Kock,7,8,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,"<B>scythed away!</b> In the slot, just outside off, and Rahul holds the pose after slapping this over cover for six. Played from under his eyeline",,
22040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,4,4,"Mukesh Choudhary to Rahul, FOUR",True,False,False,422108,KL Rahul,11,8,1125688,Mukesh Choudhary,1.4,0,13,0,379143,Quinton de Kock,7,8,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,"<B>putting pressure on the rookie</b> as he goes full once again just outside off. This was overpitched which meant that Rahul couldn't totally get under it, but he knew that as long as he offered fast hands, he would generate enough power to clear the infield. Sliced over point",,
22050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,5,0,"Mukesh Choudhary to Rahul, no run",False,False,False,422108,KL Rahul,11,9,1125688,Mukesh Choudhary,1.5,0,13,0,379143,Quinton de Kock,7,8,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,"full on middle and off. Gentler drive, rolls away to mid off",,
22060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,3,6,2,"Mukesh Choudhary to Rahul, 2 runs",False,False,False,422108,KL Rahul,13,10,1125688,Mukesh Choudhary,2.0,0,15,0,379143,Quinton de Kock,7,8,822553.0,Tushar Deshpande,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on a middle-stump line. Pulled along the ground behind square, and Dube on the boundary line runs around to keep the boundary at bay",,
23010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,1,4,"Deshpande to de Kock, FOUR",True,False,False,379143,Quinton de Kock,11,9,822553,Tushar Deshpande,1.1,0,9,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"<B>smacked right back</b> as Deshpande goes full on off, and de Kock smacks it through the ball's line. Ball races between the gap between the umpire and the non-striker","<p>Sir Lancelot: ""Expected KL to take on the bowlers from first over. Has the pitch changed or good bowling by the Indian duo? "" -- I think after the duck in his opening game, it was expected that he would just see off any new-ball movement and figure how the deck would play.</p>",
23020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,2,0,"Deshpande to de Kock, no run",False,False,False,379143,Quinton de Kock,11,10,822553,Tushar Deshpande,1.2,0,9,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"full on middle, and off. de Kock wants to mow a drive, but the ball doesn't angle across the way he imagined. Ball whizzes past the bat-body gap to the keeper",,
23030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,3,4,"Deshpande to de Kock, FOUR",True,False,False,379143,Quinton de Kock,15,11,822553,Tushar Deshpande,1.3,0,13,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"<B>drilled</b> and four. Full outside off stump, and he throws his bat at this to smack a boundary through extra cover. #LikeATracerBullet",,
23040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,4,4,"Deshpande to de Kock, FOUR",True,False,False,379143,Quinton de Kock,19,12,822553,Tushar Deshpande,1.4,0,17,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"length ball outside leg. Quick to spot that line and he swivels to hammer it from around his chest to fine leg for four. Deshpande also took the pace off, but it didn't quite work out",,
23050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,5,0,"Deshpande to de Kock, no run",False,False,False,379143,Quinton de Kock,19,13,822553,Tushar Deshpande,1.5,0,17,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"full ball, pitching just outside leg. de Kock looks for a slog over midwicket but can't connect. Hits the pad. Appeal for lbw turned down",,
23060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,4,6,0,"Deshpande to de Kock, no run",False,False,False,379143,Quinton de Kock,19,14,822553,Tushar Deshpande,2.0,0,17,0,422108,KL Rahul,13,10,1125688.0,Mukesh Choudhary,2.0,0.0,15.0,0.0,,,,,,,False,"goes full, but de Kock gets low for the drive, and therefore the ball ends up as a full toss. Sliced to cover, but stopped",,
24010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,1,4,"Mukesh Choudhary to Rahul, FOUR",True,False,False,422108,KL Rahul,17,11,1125688,Mukesh Choudhary,2.1,0,19,0,379143,Quinton de Kock,19,14,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"<B>hammered</b> through cow corner. Full on his toes, and punished","<p>Vaneez Saraswat: ""On a different note @ESPNcricinfo Insights which players have found the right franchises in this ipl and which have gone into a franchise where they will rarely get a game I think the most unluckiest is srikar bharat as he is in delhi capitals which have pant so will be on bench whole season "" -- He could still play in Mandeep Singh's position, but yes, just one spot for him for now. Someone like Kartik Tyagi at SRH may be harder with Natarajan, Bhuvi and Malik.</p>",
24020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,2,0,"Mukesh Choudhary to Rahul, no run",False,False,False,422108,KL Rahul,17,12,1125688,Mukesh Choudhary,2.2,0,19,0,379143,Quinton de Kock,19,14,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"good length on middle, and angling across. Rahul looks to pierce the small gap to the left of the fielder at short fine leg. But Pretorius dives and stops",,
24030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,3,1,"Mukesh Choudhary to Rahul, 1 run",False,False,False,422108,KL Rahul,18,13,1125688,Mukesh Choudhary,2.3,0,20,0,379143,Quinton de Kock,19,14,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"full on middle and leg. Almost a yorker, in fact. Dug away to the leg side",,
24040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,4,4,"Mukesh Choudhary to de Kock, FOUR",True,False,False,379143,Quinton de Kock,23,15,1125688,Mukesh Choudhary,2.4,0,24,0,422108,KL Rahul,18,13,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,full toss on middle. Lets the ball get to his pads before <B>flicking</b> quite easily behind square for four. Fine leg didn't bother moving much,"<p>Shriram: ""Does anyone know why is csk not playing Jordan today as the 4th overseas?"" -- We hear he is unwell.</p>",
24060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,5,4,"Mukesh Choudhary to de Kock, FOUR",True,False,False,379143,Quinton de Kock,27,16,1125688,Mukesh Choudhary,2.5,0,29,0,422108,KL Rahul,18,13,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"<B>fifty up in style for LSG!</b> Goes short, ends up head high for de Kock. He rolls his wrists over this pull, playing the shot along the ground past the square-leg umpire for four",,
24050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,5,1,"Mukesh Choudhary to de Kock, 1 wide",False,True,False,379143,Quinton de Kock,23,15,1125688,Mukesh Choudhary,2.4,0,25,0,422108,KL Rahul,18,13,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"back of a length just outside off. Too high, and de Kock knew that, offering no shot and taking the extra run that comes with it",,"<p>Varun: ""Speaking of the underutilization of players like Bharat and Tyagi, the disinterest in the mid-season loan system baffles me. Franchises and players should push for loans and maximize the IPL just like football clubs do in January. ""</p>"
24070,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,5,6,1,"Mukesh Choudhary to de Kock, 1 run",False,False,False,379143,Quinton de Kock,28,17,1125688,Mukesh Choudhary,3.0,0,30,0,422108,KL Rahul,18,13,822553.0,Tushar Deshpande,2.0,0.0,17.0,0.0,,,,,,,False,"full on middle, and he drives to mid on's right for a quick single",,
25010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,1,2,"Bravo to de Kock, 2 runs",False,False,False,379143,Quinton de Kock,30,18,51439,Dwayne Bravo,0.1,0,2,0,422108,KL Rahul,18,13,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"around the stumps to QdK. Full and wide, and de Kock plays a drive through the off side. Went for placement over power, and therefore it does not go for four with Gaikwad running around the boundary from point to cover and sliding to intercept","<p>Rajan: ""Chetan Sakariya might be another unlucky player. He was doing quite well at RR last season and he's quite far down in the pecking order for DC, considering that he didn't get a game even when they only had only 2 foreign players available."" -- Here's DJ Bravo.</p>",
25020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,2,0,"Bravo to de Kock, no run",False,False,False,379143,Quinton de Kock,30,19,51439,Dwayne Bravo,0.2,0,2,0,422108,KL Rahul,18,13,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"<B>easy catch for Moeen..... but wait!</b> Dropped. Slot ball outside off, de Kock creams a drive but its uppish. Moeen is behind it at a square-ish mid-off, and it pops in and out! Bravo is nearly on his knees","<p>Rohan: ""@Varun, football clubs in direct competition rarely loan players to each other. "" -- Actually they do, but then there's a clause where the player can't play against his original team. Maybe they could do that?</p>",
25030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,3,0,"Bravo to de Kock, no run",False,False,False,379143,Quinton de Kock,30,20,51439,Dwayne Bravo,0.3,0,2,0,422108,KL Rahul,18,13,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"full outside off, this time de Kock drives along the ground. Cover gets behind it",,
25040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,4,0,"Bravo to de Kock, no run",False,False,False,379143,Quinton de Kock,30,21,51439,Dwayne Bravo,0.4,0,2,0,422108,KL Rahul,18,13,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"wide yorker, inside the tramlines. de Kock offers no shot, and that's a dot. Top ball",,
25050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,5,1,"Bravo to de Kock, 1 run",False,False,False,379143,Quinton de Kock,31,22,51439,Dwayne Bravo,0.5,0,3,0,422108,KL Rahul,18,13,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"sticks with the wide line and a full ball, but takes the pace off. de Kock slashes at it, and gets a sliced shot down to deep point",,
25060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,6,6,1,"Bravo to Rahul, 1 run",False,False,False,422108,KL Rahul,19,14,51439,Dwayne Bravo,1.0,0,4,0,379143,Quinton de Kock,31,22,1125688.0,Mukesh Choudhary,3.0,0.0,30.0,0.0,,,,,,,False,"continues around the stumps to Rahu. Full on middle, and Bravo takes a tumble thereafter. Struck down the ground past the bowler to mid-on/long-on for one","<p>Sachin: ""@Vaneez. Hello, I would also add Ishan Porel, Rishi Dhawan (PBKS), Sarfaraz (DC). These guys have been performing extraordinarily well in the Domestic front. Was waiting for them to get a long run at their franchise this season atleast.""</p>",
26010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,1,1,"Jadeja to Rahul, 1 run",False,False,False,422108,KL Rahul,20,15,234675,Ravindra Jadeja,0.1,0,1,0,379143,Quinton de Kock,31,22,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,length ball on off. Gets back and flat-bats a shot to long on,"<p>powerplay done, and here's the captain. Bravo at first slip.</p>",
26020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,2,2,"Jadeja to de Kock, 2 runs",False,False,False,379143,Quinton de Kock,33,23,234675,Ravindra Jadeja,0.2,0,3,0,422108,KL Rahul,20,15,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,full on middle and leg. Clipped to deep square leg gently enough to get back for the second run. Nobody there on the leg side behind square inside the circle,,
26030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,3,1,"Jadeja to de Kock, 1 run",False,False,False,379143,Quinton de Kock,34,24,234675,Ravindra Jadeja,0.3,0,4,0,422108,KL Rahul,20,15,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,"full on middle. Gets onto the back foot, and taps it to square leg for a comfortable single",,
26040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,4,6,"Jadeja to Rahul, SIX",True,False,False,422108,KL Rahul,26,16,234675,Ravindra Jadeja,0.4,0,10,0,379143,Quinton de Kock,34,24,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,"<B>gives Jadeja a charge</b> and lofts him over long off! Maybe Jadeja saw Rahul come down since he went a bit wider outside off stump. But Rahul stayed far enough from the ball to truly get the bat swing right, getting under it, and smacking it for half a dozen",,
26050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,5,1,"Jadeja to Rahul, 1 run",False,False,False,422108,KL Rahul,27,17,234675,Ravindra Jadeja,0.5,0,11,0,379143,Quinton de Kock,34,24,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,"good length, on off. Slapped to long on off the back foot",,
26060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,7,6,0,"Jadeja to de Kock, no run",False,False,False,379143,Quinton de Kock,34,25,234675,Ravindra Jadeja,1.0,0,11,0,422108,KL Rahul,27,17,51439.0,Dwayne Bravo,1.0,0.0,4.0,0.0,,,,,,,False,"<B>appeal for lbw</b> but not given. Length ball, outside leg stump and skidding through. de Kock tried to pull off the back foot, but couldn't connect",,"<p>Siddhesh: ""I'll admit I am a pessimist but can't help but feel that with the dew getting heavier LSG will win this in a canter. CSK will badly miss Chahar here and Bishnoi might have already made the match winning difference. ""<BR><BR>Sheldon: ""Memo to Moeen. You don't drop those catches. They come back to bite you""</p>"
27010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,1,0,"Ali to Rahul, no run",False,False,False,422108,KL Rahul,27,18,8917,Moeen Ali,0.1,0,0,0,379143,Quinton de Kock,34,25,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,full on off and he pushes a drive to the left of mid on,,
27020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,2,1,"Ali to Rahul, 1 run",False,False,False,422108,KL Rahul,28,19,8917,Moeen Ali,0.2,0,1,0,379143,Quinton de Kock,34,25,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,full on middle. Driven with the turn to long on,,
27030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,3,4,"Ali to de Kock, FOUR",True,False,False,379143,Quinton de Kock,38,26,8917,Moeen Ali,0.3,0,5,0,422108,KL Rahul,28,19,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,"<B>so smart!</b> Moeen is coming around the stumps, but de Kock gets to the leg side of the ball before dispatching a four through cover after making room. He created that boundary",,
27040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,4,1,"Ali to de Kock, 1 run",False,False,False,379143,Quinton de Kock,39,27,8917,Moeen Ali,0.4,0,6,0,422108,KL Rahul,28,19,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,slapped to deep extra cover for one,,
27050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,5,6,"Ali to Rahul, SIX",True,False,False,422108,KL Rahul,34,20,8917,Moeen Ali,0.5,0,12,0,379143,Quinton de Kock,39,27,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,"<B>going, going, gone!</b> Innocuous offbreak and Rahul has got his eye in. Fullish on middle, and Rahul skips down the ground and hits it straight 88 metres. Taken by someone in the crowd, and he gives his pals a high five",,
27060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,8,6,2,"Ali to Rahul, 2 runs",False,False,False,422108,KL Rahul,36,21,8917,Moeen Ali,1.0,0,14,0,379143,Quinton de Kock,39,27,234675.0,Ravindra Jadeja,1.0,0.0,11.0,0.0,,,,,,,False,"<B>tough chance!</b> But has to go down as a drop. Moeen went slightly wide knowing Rahul is in the mood to dance down. Rahul slices the attempted loft after skipping down, and slices it. Fielder inside the circle runs towards the cover boundary, but the ball is always going away from him, making it tough for him to catch. Dives facing away from the action, but the ball pops out while he hits the floor. Top effort from Deshpande though",,
28010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,1,4,"Jadeja to de Kock, FOUR",True,False,False,379143,Quinton de Kock,43,28,234675,Ravindra Jadeja,1.1,0,15,0,422108,KL Rahul,36,21,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,"full on leg. de Kock is quick to get low, almost on one knee, and sweeps it hard enough for fine leg's dive to end up as futile",,
28020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,2,0,"Jadeja to de Kock, no run",False,False,False,379143,Quinton de Kock,43,29,234675,Ravindra Jadeja,1.2,0,15,0,422108,KL Rahul,36,21,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,"full on leg. de Kock tries to play the reverse slap, but it hits his body",,
28030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,3,0,"Jadeja to de Kock, no run",False,False,False,379143,Quinton de Kock,43,30,234675,Ravindra Jadeja,1.3,0,15,0,422108,KL Rahul,36,21,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,"full on off stump. de Kock taps it to the left of Jadeja, but he's quick. Runs to his left and keeps it down to zero",,
28040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,4,4,"Jadeja to de Kock, FOUR",True,False,False,379143,Quinton de Kock,47,31,234675,Ravindra Jadeja,1.4,0,19,0,422108,KL Rahul,36,21,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,"<B>does he have Thor's hammer?!</b> Struck sooooo sweetly! Length ball on middle, but de Kock backs away creating some more room to give his arms a proper leg-side swing. Slapped in front of square to deep midwicket for four",,
28050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,5,1,"Jadeja to de Kock, 1 run",False,False,False,379143,Quinton de Kock,48,32,234675,Ravindra Jadeja,1.5,0,20,0,422108,KL Rahul,36,21,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,full on middle. Pushed to the left of Jadeja for a single,,
28060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,9,6,1,"Jadeja to Rahul, 1 run",False,False,False,422108,KL Rahul,37,22,234675,Ravindra Jadeja,2.0,0,21,0,379143,Quinton de Kock,48,32,8917.0,Moeen Ali,1.0,0.0,14.0,0.0,,,,,,,False,length ball on off. Cuts it from close to his body to the off side. <B>Time out</b>,<p><B>ESPNcricinfo's Forecaster</b> still gives CSK a 72% chance of win. They had an 89% chance of a W before the second innings started</p>,"<p>Sam: ""They are paying it forward: Moeen drops odd Bravo, Deshpande drops off Moeen. Who drops off Deshpande?"" -- And I shall pay it forward to Andrew Miller. Thanks for your company!</p>"
29010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,1,1,"Bravo to Rahul, 1 run",False,False,False,422108,KL Rahul,38,23,51439,Dwayne Bravo,1.1,0,5,0,379143,Quinton de Kock,48,32,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"leg-sided, on a full length, nudged off the pads to mid-on",<p>Evening all... It's getting a bit rowdy out there. And soggy if you're a bowler! Bravo's back for his second over already. The death overs start now...</p>,
29020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,2,1,"Bravo to de Kock, 1 run",False,False,False,379143,Quinton de Kock,49,33,51439,Dwayne Bravo,1.2,0,6,0,422108,KL Rahul,38,23,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"round the wicket, full length on a wide line, opens the face for a jammed steer to deep point",,"<p>Rahman: ""To put into perspective, LSG is still below the RRR."" Well, there is that</p>"
29030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,3,1,"Bravo to Rahul, 1 run",False,False,False,422108,KL Rahul,39,24,51439,Dwayne Bravo,1.3,0,7,0,379143,Quinton de Kock,49,33,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"right up to the toes, punched fiercely back at the bowler, who half-stops with a leap forward in his followthrough, the ball deflects to mid-on",,
29060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,4,1,"Bravo to de Kock, 1 run",False,False,False,379143,Quinton de Kock,50,34,51439,Dwayne Bravo,1.4,0,10,0,422108,KL Rahul,39,24,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"he reaches for this one, another wide line, but inside the lines this time, a open-faced slap to deep backward point and up comes his fifty",,
29050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,4,1,"Bravo to de Kock, 1 wide",False,True,False,379143,Quinton de Kock,49,33,51439,Dwayne Bravo,1.3,0,9,0,422108,KL Rahul,39,24,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"overcooked again, swinging away, the wrong side of the tramlines. Out of QDK's arc, at least",,
29040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,4,1,"Bravo to de Kock, 1 wide",False,True,False,379143,Quinton de Kock,49,33,51439,Dwayne Bravo,1.3,0,8,0,422108,KL Rahul,39,24,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"round the wicket, aiming for the tramlines on a very full length. QDK leaves alone, fishing for the wide",,
29070,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,5,1,"Bravo to Rahul, 1 run",False,False,False,422108,KL Rahul,40,25,51439,Dwayne Bravo,1.5,0,11,0,379143,Quinton de Kock,50,34,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"right up to the toes, slower ball, eased down the ground with a whip of the wrists through the line, long-on gathers",,"<p>Sam: ""6 balls without a boundary!"" It's a miracle!</p>"
29080,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,10,6,1,"Bravo to de Kock, 1 run",False,False,False,379143,Quinton de Kock,51,35,51439,Dwayne Bravo,2.0,0,12,0,422108,KL Rahul,40,25,234675.0,Ravindra Jadeja,2.0,0.0,21.0,0.0,,,,,,,False,"open face, full length from round the wicket, that's a fine over, QDK is forced to wait for the ball to reach him and pushes the single to point",,
210010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,1,1,"Pretorius to de Kock, 1 run",False,False,False,379143,Quinton de Kock,52,36,327830,Dwaine Pretorius,0.1,0,1,0,422108,KL Rahul,40,25,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"round the wicket, slower ball to start, good length angled into the bat and pushed to the off side","<p>DJ: ""Pretorius means leader, will lead CSK to victory tonight."" Well, here he comes... looks like it might be with a new dry ball too</p>",
